instance,window_id,n,k,p,method,start,end,optimizer_seed,penalty,optimizer_fun,optimizer_success,optimizer_message,P_feasible,P_optimal,P_near_optimal_5pct,expected_cost,optimal_cost,normalized_gap,best_sample_x,best_sample_cost,expected_feasible_cost_conditional
7,W1,8,3,3,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.37302730478609863,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3992270731230098,0.3992270731230098,-0.37302730478609863,-0.4492870568015065,0.11426827059518843,00101001,-0.4492870568015065,
7,W1,8,3,3,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345978,,-0.3817553515497337,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.45844915490939764,0.45844915490939764,-0.3817553515497337,-0.4492870568015065,0.10119008999537471,00101001,-0.4492870568015065,
7,W1,8,3,3,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345978,,-0.38044487308181474,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4991450558982108,0.4991450558982108,-0.38044487308181474,-0.4492870568015065,0.10315372224205549,00101001,-0.4492870568015065,
7,W1,8,3,3,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345678,,-0.30848067111460126,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2146207251685555,0.2146207251685555,-0.30848067111460126,-0.4492870568015065,0.21098550357141105,00101001,-0.4492870568015065,
8,W1,8,4,1,QWOA Johnson,2025-02-24,2026-05-21,12345778,,-0.32547253467845094,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.15420913409359172,0.2912067187486056,-0.32547253467845094,-0.41460945582211883,0.1227708180536932,00111001,-0.41460945582211883,
8,W1,8,4,1,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345878,,-0.21794583365838022,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.048025517308184947,0.09464356371940374,-0.21794583365838022,-0.41460945582211883,0.27087040324770967,00111001,-0.41460945582211883,
8,W1,8,4,1,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345978,,-0.3294696352702973,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.1522611977630589,0.28881069375210366,-0.3294696352702973,-0.41460945582211883,0.11726549766335861,00111001,-0.41460945582211883,
8,W1,8,4,1,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345778,,-0.32759541398365155,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.14078915432946973,0.270128514925853,-0.32759541398365155,-0.41460945582211883,0.11984691597602706,00111001,-0.41460945582211883,
8,W1,8,4,1,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12346078,,-0.3079584679419333,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.09913889695262204,0.19909442657783866,-0.3079584679419333,-0.41460945582211883,0.146893440566351,10101001,-0.40032515797372004,
8,W1,8,4,1,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12346078,,-0.23266282849304962,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.024142018529961683,0.053004449586929694,-0.23266282849304962,-0.41460945582211883,0.25060026746152775,01101010,-0.2860365557724215,
8,W1,8,4,2,QWOA Johnson,2025-02-24,2026-05-21,12345978,,-0.3567207155388834,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2141948079723632,0.3934424296726917,-0.3567207155388834,-0.41460945582211883,0.07973180932753664,00111001,-0.41460945582211883,
8,W1,8,4,2,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345878,,-0.27176505331019085,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.07911857468832054,0.15422922685111579,-0.27176505331019085,-0.41460945582211883,0.19674366049187048,00111001,-0.41460945582211883,
8,W1,8,4,2,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12345978,,-0.3535140308359664,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.20211550524714472,0.37395133439197725,-0.3535140308359664,-0.41460945582211883,0.08414846742124457,00111001,-0.41460945582211883,
8,W1,8,4,2,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12345978,,-0.3490380276215877,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2119684563279423,0.38924471580982345,-0.3490380276215877,-0.41460945582211883,0.09031339402168806,00111001,-0.41460945582211883,
8,W1,8,4,2,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12345778,,-0.36028704492378694,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2924792622634606,0.5181299960897543,-0.36028704492378694,-0.41460945582211883,0.07481980237894759,00111001,-0.41460945582211883,
8,W1,8,4,2,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12345778,,-0.31581826607351865,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.23318775701159447,0.4189527872776023,-0.31581826607351865,-0.41460945582211883,0.1360679169340467,00111001,-0.41460945582211883,
8,W1,8,4,3,QWOA Johnson,2025-02-24,2026-05-21,12345678,,-0.3573368073292353,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.20771471487849477,0.3825369219275311,-0.3573368073292353,-0.41460945582211883,0.07888324857260823,00111001,-0.41460945582211883,
8,W1,8,4,3,QWOA complete / Grover-equivalent,2025-02-24,2026-05-21,12345778,,-0.3085776058810604,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.11618276437824224,0.2234222603470266,-0.3085776058810604,-0.41460945582211883,0.14604068426403047,00111001,-0.41460945582211883,
8,W1,8,4,3,QWOA weighted Johnson cost alpha=0.25,2025-02-24,2026-05-21,12346078,,-0.3566223884354017,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2266789253266191,0.41330628960519283,-0.3566223884354017,-0.41460945582211883,0.07986723804524878,00111001,-0.41460945582211883,
8,W1,8,4,3,QWOA weighted Johnson cost alpha=0.5,2025-02-24,2026-05-21,12346078,,-0.3663527404334143,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.27562899800628965,0.4919287639323592,-0.3663527404334143,-0.41460945582211883,0.06646534734250652,00111001,-0.41460945582211883,
8,W1,8,4,3,QWOA weighted Johnson cost alpha=1.0,2025-02-24,2026-05-21,12346078,,-0.36399336109434427,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2900797574814092,0.5146328525800077,-0.36399336109434427,-0.41460945582211883,0.06971498764688434,00111001,-0.41460945582211883,
8,W1,8,4,3,QWOA weighted Johnson cost alpha=2.0,2025-02-24,2026-05-21,12346078,,-0.3234871338127074,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.23559502252707498,0.4289440571623262,-0.3234871338127074,-0.41460945582211883,0.12550536716448177,00111001,-0.41460945582211883,
9,W2,5,2,1,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12346078,1.0,0.14567899706868004,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.6392736134189073,0.06545584305674351,0.06545584305674351,-0.26180528536184483,-0.3440137096772169,0.5361921887740966,01010,-0.3440137096772169,-0.24608322282353534
9,W2,5,2,1,QWOA Johnson,2023-11-21,2025-02-21,12345878,,-0.3211530574864937,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.42699716664738163,0.42699716664738163,-0.3211530574864937,-0.3440137096772169,0.12516738687576948,01010,-0.3440137096772169,
9,W2,5,2,1,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345678,,-0.3131904133102584,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.30145685486869117,0.30145685486869117,-0.3131904133102584,-0.3440137096772169,0.16876471541416452,01010,-0.3440137096772169,
9,W2,5,2,1,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12346078,,-0.32172999899324495,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.41197231282134505,0.41197231282134505,-0.32172999899324495,-0.3440137096772169,0.12200849796141351,01010,-0.3440137096772169,
9,W2,5,2,1,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12345678,,-0.3180521618074689,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.31161254451729664,0.31161254451729664,-0.3180521618074689,-0.3440137096772169,0.14214551181637805,01010,-0.3440137096772169,
9,W2,5,2,1,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12345978,,-0.3144687939195383,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3220995328528901,0.3220995328528901,-0.3144687939195383,-0.3440137096772169,0.16176528429727124,01010,-0.3440137096772169,
9,W2,5,2,1,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345778,,-0.3012320125593561,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.18323468933905174,0.18323468933905174,-0.3012320125593561,-0.3440137096772169,0.23423974039228282,00011,-0.31463719637256615,
9,W2,5,2,2,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345678,100.0,37.94654105871947,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.786582649810731,0.1013877469112977,0.1013877469112977,-0.23815500362439945,-0.3440137096772169,0.48239805078539677,01010,-0.3440137096772169,-0.25590821884809883
9,W2,5,2,2,QWOA Johnson,2023-11-21,2025-02-21,12345778,,-0.3197772975619337,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.386613627560747,0.386613627560747,-0.3197772975619337,-0.3440137096772169,0.1326999923888992,01010,-0.3440137096772169,
9,W2,5,2,2,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345778,,-0.3148461012240298,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.324305944964814,0.324305944964814,-0.3148461012240298,-0.3440137096772169,0.1596994390642335,01010,-0.3440137096772169,
9,W2,5,2,2,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12345778,,-0.3235037669658927,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4166111804070753,0.4166111804070753,-0.3235037669658927,-0.3440137096772169,0.1122967058302009,01010,-0.3440137096772169,
9,W2,5,2,2,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12345778,,-0.3219611486175956,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.39209726178743803,0.39209726178743803,-0.3219611486175956,-0.3440137096772169,0.1207429000153921,01010,-0.3440137096772169,
9,W2,5,2,2,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12346078,,-0.3180757674549949,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3704688500432408,0.3704688500432408,-0.3180757674549949,-0.3440137096772169,0.1420162654067969,01010,-0.3440137096772169,
9,W2,5,2,2,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345878,,-0.30956508059281124,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.20429449076202078,0.20429449076202078,-0.30956508059281124,-0.3440137096772169,0.18861425509537408,00011,-0.31463719637256615,
9,W2,5,2,3,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345978,0.1,-0.2843323128114732,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.46031460790600653,0.11342294845754328,0.11342294845754328,-0.34456037390199934,-0.3440137096772169,0.28388729102835486,01010,-0.3440137096772169,-0.2921643519207343
9,W2,5,2,3,QWOA Johnson,2023-11-21,2025-02-21,12345978,,-0.3176440486449694,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.34880480080044635,0.34880480080044635,-0.3176440486449694,-0.3440137096772169,0.14438002628575955,01010,-0.3440137096772169,
9,W2,5,2,3,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345878,,-0.3160924834306807,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3368014631885736,0.3368014631885736,-0.3160924834306807,-0.3440137096772169,0.15287520664280432,01010,-0.3440137096772169,
9,W2,5,2,3,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12346078,,-0.3221334052224344,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.41170752796268856,0.41170752796268856,-0.3221334052224344,-0.3440137096772169,0.11979975504647865,01010,-0.3440137096772169,
9,W2,5,2,3,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12346078,,-0.32024761391187423,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3346763581841,0.3346763581841,-0.32024761391187423,-0.3440137096772169,0.1301249010032345,01010,-0.3440137096772169,
9,W2,5,2,3,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12346078,,-0.3242537879562002,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4693175769703387,0.4693175769703387,-0.3242537879562002,-0.3440137096772169,0.1081901664945971,01010,-0.3440137096772169,
9,W2,5,2,3,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345678,,-0.31219430667436776,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3158666629267913,0.3158666629267913,-0.31219430667436776,-0.3440137096772169,0.1742186308853354,01010,-0.3440137096772169,
10,W2,5,3,1,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345678,1.0,0.12584393378641856,True,Return from COBYLA because the trust region radius reaches its lower bound.,0.5868005479069727,0.07131882633976495,0.07131882633976495,-0.37767539901494407,-0.44457072089469796,0.40224475992626546,01011,-0.44457072089469796,-0.36160998431693403
10,W2,5,3,1,QWOA Johnson,2023-11-21,2025-02-21,12345878,,-0.4117625474291426,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3254499142805711,0.3254499142805711,-0.4117625474291426,-0.44457072089469796,0.15907423684578012,01011,-0.44457072089469796,
10,W2,5,3,1,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345678,,-0.40511316988221246,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.24338941710471745,0.24338941710471745,-0.40511316988221246,-0.44457072089469796,0.19131451562533117,01011,-0.44457072089469796,
10,W2,5,3,1,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12345778,,-0.4114677347634267,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.30831857386386335,0.30831857386386335,-0.4114677347634267,-0.44457072089469796,0.1605036702721933,01011,-0.44457072089469796,
10,W2,5,3,1,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12345878,,-0.40810989719193114,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2562911440595678,0.2562911440595678,-0.40810989719193114,-0.44457072089469796,0.17678453545655143,01011,-0.44457072089469796,
10,W2,5,3,1,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12346078,,-0.40145253596109426,True,Return from COBYLA because the trust region radius reaches its lower bound.,1.0,0.11831684908722853,0.11831684908722853,-0.40145253596109426,-0.44457072089469796,0.20906352405413053,10011,-0.4002524161905197,
10,W2,5,3,1,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345878,,-0.37481251337982546,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.07943580835753228,0.07943580835753228,-0.37481251337982546,-0.44457072089469796,0.3382307654465476,11010,-0.4119928363771773,
10,W2,5,3,2,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345778,1.0,0.05838085201298292,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.6975924728580247,0.08664688848308344,0.08664688848308344,-0.36490307619186807,-0.44457072089469796,0.39448366015040803,01011,-0.44457072089469796,-0.3632106678265879
10,W2,5,3,2,QWOA Johnson,2023-11-21,2025-02-21,12345778,,-0.40997075124964233,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.295567666665432,0.295567666665432,-0.40997075124964233,-0.44457072089469796,0.16776196858239856,01011,-0.44457072089469796,
10,W2,5,3,2,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345778,,-0.4067226024436837,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.26291886452491897,0.26291886452491897,-0.4067226024436837,-0.44457072089469796,0.1835109950563006,01011,-0.44457072089469796,
10,W2,5,3,2,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12345778,,-0.4113945562540031,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.29725910888834334,0.29725910888834334,-0.4113945562540031,-0.44457072089469796,0.16085848476841288,01011,-0.44457072089469796,
10,W2,5,3,2,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12346078,,-0.41100525061733056,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.27925712905234695,0.27925712905234695,-0.41100525061733056,-0.44457072089469796,0.16274607833159813,01011,-0.44457072089469796,
10,W2,5,3,2,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12346078,,-0.4023783381133388,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.13255303834466892,0.13255303834466892,-0.4023783381133388,-0.44457072089469796,0.20457466486807754,10011,-0.4002524161905197,
10,W2,5,3,2,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345678,,-0.379885796678435,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.09857189404082385,0.09857189404082385,-0.379885796678435,-0.44457072089469796,0.313632362555389,10011,-0.4002524161905197,
10,W2,5,3,3,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12346078,0.1,-0.36180725161032545,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.7093775152815651,0.10078847727911729,0.10078847727911729,-0.395509633844985,-0.44457072089469796,0.365350549388252,01011,-0.44457072089469796,-0.3692192093128041
10,W2,5,3,3,QWOA Johnson,2023-11-21,2025-02-21,12346078,,-0.4091803747517388,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2878756733424702,0.2878756733424702,-0.4091803747517388,-0.44457072089469796,0.17159420076554172,01011,-0.44457072089469796,
10,W2,5,3,3,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345678,,-0.40870660250009305,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2790881564467929,0.2790881564467929,-0.40870660250009305,-0.44457072089469796,0.1738913405148294,01011,-0.44457072089469796,
10,W2,5,3,3,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12346078,,-0.4126726107212884,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3187904215079255,0.3187904215079255,-0.4126726107212884,-0.44457072089469796,0.15466168934960683,01011,-0.44457072089469796,
10,W2,5,3,3,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12346078,,-0.410758759760541,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2773162981934311,0.2773162981934311,-0.410758759760541,-0.44457072089469796,0.16394121785908294,01011,-0.44457072089469796,
10,W2,5,3,3,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12345678,,-0.4109992209419272,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.27118812359525585,0.27118812359525585,-0.4109992209419272,-0.44457072089469796,0.16277531391261044,01011,-0.44457072089469796,
10,W2,5,3,3,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345678,,-0.3780306865580045,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.09458405535633777,0.09458405535633777,-0.3780306865580045,-0.44457072089469796,0.3226270792829808,11010,-0.4119928363771773,
11,W2,6,2,1,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345678,10.0,12.794266989092932,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.3547732524772841,0.04552314072015989,0.04552314072015989,-0.36763503182085694,-0.46501929200781644,0.5192346730200303,000101,-0.46501929200781644,-0.3073556427830228
11,W2,6,2,1,QWOA Johnson,2023-11-21,2025-02-21,12345678,,-0.435905380215295,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.8389984289022376,0.8389984289022376,-0.435905380215295,-0.46501929200781644,0.09588102612270775,000101,-0.46501929200781644,
11,W2,6,2,1,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345878,,-0.36085116514440896,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2636864717602622,0.2636864717602622,-0.36085116514440896,-0.46501929200781644,0.34305753772014547,000101,-0.46501929200781644,
11,W2,6,2,1,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12345678,,-0.4188794986486021,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.720826375597845,0.720826375597845,-0.4188794986486021,-0.46501929200781644,0.1519524673942152,000101,-0.46501929200781644,
11,W2,6,2,1,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12345778,,-0.38849417476039094,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4954428792427181,0.4954428792427181,-0.38849417476039094,-0.46501929200781644,0.2520206428504888,000101,-0.46501929200781644,
11,W2,6,2,1,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12345678,,-0.35187921764019464,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.23425125474671848,0.23425125474671848,-0.35187921764019464,-0.46501929200781644,0.3726049080341583,000101,-0.46501929200781644,
11,W2,6,2,1,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345778,,-0.30631483096281625,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.09227616137406225,0.09227616137406225,-0.30631483096281625,-0.46501929200781644,0.5226623850373375,010001,-0.33940351435366994,
11,W2,6,2,2,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345978,0.1,-0.3429489559455615,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.3996491241512485,0.12546047142094563,0.12546047142094563,-0.4197270932491743,-0.46501929200781644,0.3667630647843139,000101,-0.46501929200781644,-0.35365307129987533
11,W2,6,2,2,QWOA Johnson,2023-11-21,2025-02-21,12345778,,-0.45191265454883484,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.9048245178326022,0.9048245178326022,-0.45191265454883484,-0.46501929200781644,0.04316417036436449,000101,-0.46501929200781644,
11,W2,6,2,2,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345878,,-0.3744369578848179,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3750320239163608,0.3750320239163608,-0.3744369578848179,-0.46501929200781644,0.2983153622981724,000101,-0.46501929200781644,
11,W2,6,2,2,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12345678,,-0.4280718453059352,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.7910124977033247,0.7910124977033247,-0.4280718453059352,-0.46501929200781644,0.1216792551834418,000101,-0.46501929200781644,
11,W2,6,2,2,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12345778,,-0.4065221574933732,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.6563962723941342,0.6563962723941342,-0.4065221574933732,-0.46501929200781644,0.19264897559810626,000101,-0.46501929200781644,
11,W2,6,2,2,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12345778,,-0.3546217603542003,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.2804000004442527,0.2804000004442527,-0.3546217603542003,-0.46501929200781644,0.36357287511882314,000101,-0.46501929200781644,
11,W2,6,2,2,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345778,,-0.33132295232970166,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.08795926671149763,0.08795926671149763,-0.33132295232970166,-0.46501929200781644,0.4403029839666056,001001,-0.3072754542557321,
11,W2,6,2,3,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12345978,0.1,-0.3842862733943492,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.44086683284926836,0.26838778054229134,0.26838778054229134,-0.45945888698403364,-0.46501929200781644,0.18404807994288774,000101,-0.46501929200781644,-0.4091337870051626
11,W2,6,2,3,QWOA Johnson,2023-11-21,2025-02-21,12345778,,-0.4369772234810228,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.8459308977737582,0.8459308977737582,-0.4369772234810228,-0.46501929200781644,0.09235111805356627,000101,-0.46501929200781644,
11,W2,6,2,3,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12345678,,-0.3952532928426721,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.4810079353783735,0.4810079353783735,-0.3952532928426721,-0.46501929200781644,0.22976079738444136,000101,-0.46501929200781644,
11,W2,6,2,3,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12346078,,-0.4299087538019617,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.8057249607326117,0.8057249607326117,-0.4299087538019617,-0.46501929200781644,0.11562975305031434,000101,-0.46501929200781644,
11,W2,6,2,3,QWOA weighted Johnson cost alpha=0.5,2023-11-21,2025-02-21,12345678,,-0.4217067663543486,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.765964125261314,0.765964125261314,-0.4217067663543486,-0.46501929200781644,0.14264140913854634,000101,-0.46501929200781644,
11,W2,6,2,3,QWOA weighted Johnson cost alpha=1.0,2023-11-21,2025-02-21,12345978,,-0.36000810976614206,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.34513401920304737,0.34513401920304737,-0.36000810976614206,-0.46501929200781644,0.3458339772217332,000101,-0.46501929200781644,
11,W2,6,2,3,QWOA weighted Johnson cost alpha=2.0,2023-11-21,2025-02-21,12345978,,-0.3381176217871483,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.09819968274873563,0.09819968274873563,-0.3381176217871483,-0.46501929200781644,0.4179260569364167,010001,-0.33940351435366994,
12,W2,6,3,1,Penalty QAOA transverse mixer,2023-11-21,2025-02-21,12346078,1.0,0.013941200408693986,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,0.6807238782905077,0.03521537271115742,0.03521537271115742,-0.40688065690974756,-0.5650387654012196,0.4922976863641637,000111,-0.5650387654012196,-0.4041989757909187
12,W2,6,3,1,QWOA Johnson,2023-11-21,2025-02-21,12346078,,-0.5330746489068984,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.40022080999572324,0.40022080999572324,-0.5330746489068984,-0.5650387654012196,0.09783562037077627,000111,-0.5650387654012196,
12,W2,6,3,1,QWOA complete / Grover-equivalent,2023-11-21,2025-02-21,12346078,,-0.48252408347586456,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.16893471715695063,0.16893471715695063,-0.48252408347586456,-0.5650387654012196,0.25256055793998344,000111,-0.5650387654012196,
12,W2,6,3,1,QWOA weighted Johnson cost alpha=0.25,2023-11-21,2025-02-21,12346078,,-0.5303542119320839,False,Return from COBYLA because the objective function has been evaluated MAXFUN times.,1.0,0.3923318301435262,0.3923318301435262,-0.5303542119320839,-0.5650387654012196,0.1061623213186301,000111,-0.5650387654012196,
